POPULATION;NOIND;conso_gpe1;conso_gpe2;conso_gpe3;conso_gpe4;conso_gpe5;conso_gpe6;conso_gpe7;conso_gpe8;conso_gpe9;conso_gpe10;conso_gpe11;conso_gpe12;conso_gpe13;conso_gpe14;conso_gpe15;conso_gpe16;conso_gpe17;conso_gpe18;conso_gpe19;conso_gpe20;conso_gpe21;conso_gpe22;conso_gpe23;conso_gpe24;conso_gpe25;conso_gpe26;conso_gpe27;conso_gpe28;conso_gpe29;conso_gpe30;conso_gpe31;conso_gpe32;conso_gpe33;conso_gpe34;conso_gpe35;conso_gpe36;conso_gpe37;conso_gpe38;conso_gpe39;conso_gpe40;conso_gpe41;conso_gpe42;conso_gpe43;conso_gpe44
Pop3;112703501;84.375;0;0;39.642857;0;64.428574;0;80.357147;39.285713;35.714283;0;2.1900003;5;0;0;260.82858;0;39.999996;11.260953;13.571427;76.332138;0;17.337145;116.53786;0;0;.49999997;15.857737;0;1108.5715;0;0;84.464294;247.85715;0;0;0;0;196.42857;0;15.575001;0;0;0
Pop3;112800201;183.68571;0;0;24.000002;0;0;0;125.00001;39;0;0;0;13.123035;0;78.01786;0;9.6428566;26.285715;0;0;244.375;0;0;215.27287;0;0;0;21.52857;82.857147;591.42859;45.160709;0;0;420.95239;443.43811;0;0;0;18.857141;0;42.846428;0;0;0
Pop3;112901301;130.78125;26;40.619045;0;0;18;236.89999;124.42767;43.126144;0;0;0;8.0536261;0;15.714287;54.285709;0;0;0;0;216.90953;0;0;244.48143;0;29.214285;4.2857141;3.2960002;0;0;0;0;25.97143;560;0;0;0;0;0;53.571426;3.2142856;0;0;0
Pop3;112902001;95.625;0;0;0;128.57143;142.85715;262.40475;42.857143;0;0;0;12.23143;51.054546;84.285713;49.000004;0;0;0;0;0;188.89143;0;11.904763;155.42856;0;0;5.7142863;8.8071423;409.64282;1392.8572;0;0;106.42858;561.42859;0;0;0;0;0;362.5;6.4457145;0;0;0
Pop3;112903201;155.55;0;0;0;0;254.05;0;0;17.5;0;41.714283;18.113016;6.857142;14.285716;25.714287;0;56.07143;46.42857;0;0;113.21429;0;87.714287;0;35.714283;0;30.263159;11.771429;0;0;1288.1917;164.35713;45.000004;284.03452;0;0;0;0;164.28572;356.01785;49.371429;0;0;0
Pop3;112903701;89.378571;0;4.8571424;0;0;39.873661;0;305.35715;5.4000001;28.571432;7.8964286;5.1350002;4.6285715;0;110;0;18.214285;79.285713;0;25.357141;588.88928;26.785713;42.857147;252.86287;0;10.714286;2.3214285;1.9571429;0;89.285713;0;0;675.17859;1866.4286;0;0;0;0;34.285717;106.27835;28.59893;0;0;0
Pop3;112904801;151.31999;0;0;180;0;14.642858;286.27853;235.71429;92.714287;14.285716;0;13.503999;0;0;247.85713;22.176003;108.65429;0;0;0;20.714287;0;59.142864;326.16287;0;0;72.857147;1.157143;172.76785;0;0;88.461899;263.39288;678.15472;0;0;0;0;0;13.789288;23.79143;0;0;0
Pop3;113002501;0;0;0;0;0;117.14285;374.45532;196.42857;0;20.000002;0;0;1.0285715;0;67.714287;26.957144;0;0;0;0;132.67928;0;8.5714293;252.06715;0;0;8.5714283;32.207142;66.964287;315.71429;0;21.357141;76.092857;226.22025;0;0;18.214285;0;0;320.16629;0;0;0;0
Pop3;113100301;159.59999;0;0;78.571426;0;60;55.727386;0;25.071428;0;0;0;1.6392856;0;63.839287;0;14.642857;115.42857;0;0;107.70072;0;117.14286;86.899994;0;0;22.928572;25.442856;0;591.42859;0;0;397.14285;280.41669;0;0;0;134.28571;0;0;103.10429;0;0;0
Pop3;113101601;213.77856;30.187498;0;89.285713;0;25.714287;0;44.642857;18.571428;44.642857;0;13.099129;8.9828577;0;35.714283;66.285706;65.214287;0;0;0;179.60713;0;20.598215;166.22285;0;0;5.3571429;10.548891;630;39.999996;0;126.65714;142.26192;391.66669;0;57.142864;0;0;0;0;7.4392858;0;0;0
Pop3;113103201;50.785713;0;0;0;0;53.392857;0;116.07143;5.7142863;0;0;3.7485716;.9149999;0;74.321426;0;0;56.07143;0;0;187.50714;0;58.285717;100.42857;0;0;0;0;1447.9465;0;0;21.914286;0;306.66669;0;0;0;0;0;0;23.255001;0;0;0
Pop3;113103701;108.39286;0;0;38.214283;0;15.785714;0;128.46428;23.5;0;0;1.0142858;13.865428;96.428566;42.857143;7.1428566;0;0;0;20.285715;147.10959;34.000004;0;16.607141;0;6.8571434;17.857141;3.4285715;295.00003;82.142853;296.28571;312;0;135.35715;0;0;0;28.214285;0;71.428566;32.042862;0;0;0
Pop3;113104201;19.800001;0;0;27.14286;0;36.428574;0;71.428566;71.928574;112.85715;0;0;7.9085708;0;0;57.142864;23.857143;0;0;0;41.071426;0;70.285713;127.64572;0;0;17.857141;7.2857146;0;792.90179;416.78574;445.52853;169.35953;592.0014;0;0;0;0;0;256.78571;0;0;0;0
Pop3;113104301;13.82143;0;0;84.071426;0;151.09644;0;67.633926;11.428573;0;0;.71428579;25.655773;0;0;97.182861;15.714286;0;7.1428566;0;69.878571;0;0;186.21358;0;0;4.2857146;40.611183;0;395.92261;237.06696;65.742859;0;643.72028;0;0;76.071426;155;29.464285;30.000002;13.257143;0;0;0
Pop3;113104701;55.799999;0;8.5714293;103.57143;0;38.545231;61.799995;0;44.57143;0;0;1.4285716;11.261036;0;100;0;3.2142856;0;0;0;299.04645;0;0;87.474297;0;12.857143;.24999999;2.5535712;0;2436.5178;0;0;227.90717;1057.5;0;35.714283;0;0;0;46.964291;36.971428;0;0;0
Pop3;113200101;126;0;0;151;0;110;0;107.14286;134.71429;0;0;7.1714292;60.128571;14.285715;0;99.000008;35.714287;0;0;71.428574;962.92859;0;0;404.88284;0;0;0;56.70536;0;1752.8572;205.19107;0;144.46429;498.04288;0;51.428574;0;0;0;0;70.485718;0;0;0
Pop3;113200601;12.75;0;0;11.714287;0;2.8571427;0;205.35715;18.285715;0;15.792857;.72857141;.58285719;0;0;65.571434;43.142857;0;0;0;152.42856;0;0;50.221424;0;0;.99999994;3.4285717;0;768.57141;29.122023;0;150.45001;285.625;0;0;0;0;39.285713;0;0;0;0;0
Pop3;113201201;26.026527;0;0;107.14285;0;0;0;8.6571436;0;0;0;17.5;.97428578;82.285713;71.428566;35.714291;0;18.928572;2.3857145;0;85.714287;1.4285716;39.42857;5.7142859;0;0;4.0214281;17.234285;0;932.7381;0;208;228.08574;454.7619;0;0;67.14286;0;10.428573;38.57143;10.685714;0;0;0
Pop3;113300201;130.08643;20.94643;0;0;0;34.642857;0;0;33.42857;0;0;0;33.150288;28.571432;0;0;21.071428;0;0;0;151.79375;0;46.857147;0;35.714283;12.857142;0;10.178571;0;698.25891;0;224.52856;261.91965;212.85715;0;0;105.71429;0;90.285713;112.5;25.975;35.714283;0;0
Pop3;113300801;22.950001;0;0;48.571426;0;132.14285;11.771428;107.14286;0;25.714287;0;3.5714283;1.4285716;7.142858;8.014287;28.571426;9.7142859;10.285715;0;0;59.673504;0;0;13.882858;0;0;9.7142868;6.5357141;0;858.75;312.28394;305.77856;396.42856;57.142864;0;0;0;42.857147;0;193.57141;4.5857148;0;0;0
Pop3;113301401;195.81686;32.23214;0;57.142853;0;61.714291;0;42.857143;0;28.571432;14.357142;9.6951494;0;0;87.303574;0;9.6428566;33.92857;0;0;124.84573;0;0;43.449997;0;5.3571429;5.5357141;10.438848;0;248.66072;0;211.71428;266.51785;445;0;0;0;0;107.85714;132.85713;25.535357;0;0;0
Pop3;113301701;4.8950891;9.1374998;0;0;0;6.6380959;0;35.714283;82.14286;5.6785717;0;14.000488;4.6571426;0;110.71429;56.42857;21.428572;38.57143;0;0;241.62143;0;280.0314;373.77142;0;0;6.4285712;3.8571432;1008.3929;0;0;64.535713;227.41072;219.5238;0;0;0;0;0;86.081787;10.742858;0;0;0
Pop3;113301801;101.71428;0;0;159.8992;0;171.07143;0;35.714291;7.1428566;3.5714283;0;0;13.707144;82.14286;0;36.42857;16.428572;17.142859;10.971429;0;229.85715;0;0;80.049286;28.571432;7.2857146;0;0;0;1500.3572;0;0;235.41965;201.42856;0;0;0;0;0;0;32.389282;94.171425;0;0
Pop3;113302901;14.812501;0;0;0;0;7.9375;111.18929;0;4.7619047;35.714283;0;11.767919;.35714284;17.857141;0;0;47.857143;36.160713;0;0;97.392403;0;16.428572;112.34572;0;0;0;6;328.57144;0;67.392853;0;248.66071;75.625;0;28.571432;71.428566;0;53.571426;0;21.745716;0;0;0
Pop3;113303001;40.885715;0;0;0;0;0;0;35.714283;33.357143;0;0;0;15.271427;0;0;22.879999;40.17857;64.285713;34.285717;35.714283;67.797623;0;74.5;153.88113;28.571432;0;5.3571429;.7619049;442.50003;176.78572;0;0;129.46429;1124.5834;353.01904;0;0;0;0;40.57143;5.2964287;0;0;0
Pop3;113303801;55.580357;7.5;0;69.428574;0;37.142857;0;298.21429;34.642857;0;0;0;3.2857141;42.857143;48.57143;0;17.857141;0;0;0;92.476707;0;127.1;157.59642;0;0;7.1428566;46.41;0;114.28571;0;0;0;818.48212;202.78156;0;10.714286;0;0;0;67.775002;28.571432;0;0
Pop3;113305601;111.66071;0;0;0;0;87.783699;101.72619;152.74106;26.428572;0;0;0;.72857141;0;107.42857;36.42857;47.5;0;0;0;129.28571;0;93.571426;460.23999;0;0;11.678571;19.321426;996.19049;0;0;0;461.88571;172.61905;225.44643;0;0;0;0;0;3.7714286;0;0;0
Pop3;113306901;127.86667;0;0;73.666664;0;13.333333;0;0;27;0;0;12.497216;7.4399996;0;0;34;0;0;0;0;134.14719;0;61.333332;0;0;0;0;35.884773;291.66666;1338.75;665.72083;0;29.444445;351.66666;0;146.66667;0;0;0;302.33334;17.136667;0;0;0
Pop3;113307601;140.55;0;0;249.64287;0;77.142853;0;89.285713;0;64.285721;41.714283;4.8857141;.25142857;0;87.303574;0;88.714287;0;0;0;0;0;40.714283;0;0;0;0;0;265.7738;155.95238;147.14285;0;0;196.27382;0;0;0;0;0;37.857143;1.1428572;0;0;0
Pop3;113401901;21.714285;0;0;0;66.285721;0;0;0;0;0;0;0;13.548242;30.714285;53.571426;0;16.071428;11.428573;0;0;179.69643;128.57143;0;200.12785;0;0;0;0;400;0;0;74.285713;0;485.71429;180.35713;0;0;0;0;0;49.637142;35.714283;0;0
Pop3;113402101;75.491142;0;0;0;0;91.785706;0;107.14286;28.214287;0;0;14.285714;7.0535712;0;0;0;33.571426;0;27.428574;0;117.14285;0;0;152.79501;115.71429;0;15.964287;0;63.095242;299.67264;0;0;18.199406;495.95239;0;0;0;0;0;368.07141;44.085712;0;0;0
Pop3;113403501;31.25;0;0;205;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;631.875;0;0;0;1063.75;384.83334;0;0;0;0;0;.5;0;0;0
Pop3;113404401;38.785713;0;0;71.428581;0;28.571428;0;125.00001;36.714287;44.642857;0;30.92857;5.0714288;0;56.42857;0;0;0;0;0;212.64285;0;0;105.84857;144.28571;7.6071429;17.42857;19.082142;0;0;0;0;0;2332.8572;0;64.285713;0;185.71429;160.71428;93.285713;11.821428;0;0;0
Pop3;113500201;11.428571;0;0;50.357143;39.642857;40.446426;0;44.642857;7.1428566;0;0;7.5468154;0;0;28.571432;11.428573;32.142857;0;0;0;23.214285;0;0;88.235596;35.714283;0;0;27.854822;517.41071;79.017853;153.28572;172.575;0;508.48212;486.96426;0;0;0;0;2.8571432;4.8571424;0;0;0
Pop3;113500501;234.27321;0;0;0;0;50;0;0;78;0;0;53.377529;6.0571427;0;76.128578;56.42857;14.285716;0;0;0;229.89285;0;0;268.68573;0;33;65;18.857143;28.571432;707.14288;0;139.65714;42.857143;722.57147;0;92.85714;35.714283;0;25;7.1428566;27.871428;0;0;0
Pop3;113501001;14.880952;0;0;0;0;101.19333;0;89.285713;7.1428566;14.285716;0;4.4721432;0;0;106.5;0;40.357143;0;0;0;106.86505;0;30.571432;274.53;135.71428;8.5714293;9.999999;0;322.85718;0;0;65.742859;67.5;771.5625;168.33333;0;0;0;0;42.264668;20.240717;0;0;0
Pop3;113501101;170.27499;0;0;66.785713;0;0;282.88214;64.285713;0;200;0;19.82143;0;35.714283;145.42857;0;16.071428;0;.57428575;0;157.28571;0;0;140.78215;0;0;.80000001;27.52857;0;584.64288;0;0;0;497.14285;363.11905;0;0;0;0;0;17.375;0;0;0
Pop3;113501201;30.250002;0;0;16.428574;0;76.811432;0;150;2.8571432;2.9714286;0;11.882858;0;0;0;7.0000005;29.464287;0;0;0;12.857142;0;4.2857146;41.957142;0;0;0;0;0;1440.1785;0;0;.73571426;0;0;0;0;0;0;110.71429;3.8214285;0;0;0
Pop3;113501501;51.749996;205.92857;0;39.285713;0;65;0;66.071426;53.142857;35.714283;0;11.785714;.45142856;0;45.142864;0;0;17.857141;0;11.428573;203.92857;54.000004;0;209.15428;0;0;0;16.146429;276.5625;1067.8572;0;0;307.71875;797.38141;453.29761;214.28571;4.4642854;107.14285;66.071426;0;26.882141;0;0;0
Pop3;113502401;125.26072;0;0;130.71429;0;7.6341;0;57.514286;0;0;0;37.092857;0;101.14285;0;76.114296;0;0;0;0;566.38867;0;0;68.971428;0;0;0;0;223.33334;862.5;0;0;0;387.5;529.04761;0;0;0;0;0;2.3928571;0;0;0
Pop3;113502601;17.276785;25.803572;42.499996;95.714287;0;79;34.33334;44.642857;20.785713;0;0;30.178572;1.5071429;0;0;71.223999;17.857141;0;0;0;141.70927;42.499996;8.5714293;209.58585;0;1.0714285;7.1428566;18.438486;0;14.285713;0;106.69286;0;701.51788;514.61902;0;0;0;0;0;18.921427;148.85951;0;0
Pop3;113502901;112.72499;0;7.142858;33.92857;0;0;0;125.00001;7.1428566;0;0;25.81077;4.5089288;17.857141;62.499996;0;84.285713;0;0;0;119.64285;0;0;188.50999;0;0;0;49.904354;0;473.3631;0;124.0881;249.94049;424.10715;134.66667;0;0;0;0;88.571434;9.5535717;0;0;0
Pop3;113503001;271.54257;0;0;32.142857;0;0;234.69286;0;61;100;0;5.3571429;14.561571;0;53.650002;81.571434;13.142858;178.57143;0;0;137.85715;0;0;0;0;0;0;25.30143;1072.619;0;0;0;0;19.285715;71.428581;0;0;0;0;0;0;0;0;0
Pop3;113503301;72.4095;0;0;0;234.64284;127.04286;0;0;5.7142863;0;0;14.161221;9.9285717;0;0;0;0;0;0;0;112.49999;0;0;185.04001;0;0;0;26.054585;0;586.7262;0;0;0;428.57144;0;0;0;0;227.5;69.64286;31.875;35.714283;0;0
Pop3;113504801;66;0;0;57.142853;0;39.14286;0;0;41.42857;0;0;0;0;0;38.57143;0;0;17.142859;0;0;0;0;0;0;35.714283;0;0;0;641.60718;779.64282;0;0;317.19763;128.57143;71.428566;0;0;0;0;11.428573;0;0;0;0
Pop3;113600201;158.95178;8.811161;0;0;0;118.57142;0;80.357147;85;41.142857;0;4.2857146;2.9107144;28.571432;0;36.42857;18.749998;0;0;0;174.57143;0;0;34.320004;28.571432;0;6.9285717;0;0;1105.8036;284.41962;105.3;331.02679;642.14288;0;0;14.285716;21.428572;26.785713;200.35715;68.267853;0;0;0
Pop3;113601201;332.99106;0;7.5;108.04286;0;168.50002;0;160.16965;80.357147;210.71428;0;19.002142;0;0;0;36.42857;103.92857;0;0;0;35.714283;0;58.571426;0;0;71.428574;10.142858;14.880953;357.14285;535.71429;228.57146;124.8;605.16071;510;505;114.28573;0;0;25;53.571426;3.0714285;0;0;0
Pop3;113601701;43.781612;45;0;215.71428;0;1.857143;0;0;87.142853;14.285716;11.485715;2.8571429;27.857141;0;0;0;5.1428576;0;0;0;737.42499;0;142.85713;17.380001;214.28571;0;7.821805;34.12677;0;345.5643;147.85713;85.762856;0;416.66669;0;0;0;0;0;14.285716;25.023857;0;0;0
Pop3;113602801;98.823212;0;0;77.14286;0;63.257145;0;125.00001;0;44.642857;0;3.1721137;15.657143;0;0;0;10.714286;69.642853;23.142859;0;124.64286;0;89.285713;281.34857;0;0;0;1.9892858;1408.3334;0;0;34.821426;0;415.4762;0;0;0;217.71429;40;71.808037;12.182858;0;0;0
Pop3;113603201;139.64542;8.5714283;0;0;0;77.107147;185.16071;0;83.202866;28.321426;0;41.877014;0;0;41.305721;0;119.90137;0;0;0;105.35714;44.714287;27.622766;83.15696;75.714287;0;35;4.0714283;0;956.07147;32.857143;48.285717;124.80714;1029.5381;0;0;0;0;71.428566;280.35715;10.357142;0;0;0
Pop3;113604701;179.72321;0;0;15;0;142.23215;0;0;64.071426;0;0;7.0982857;12.511428;37.857143;71.428566;31.285715;51.785713;57.142853;0;60.714283;83.837852;0;43.896431;118.17142;0;0;.49999997;1.4821428;0;562.2619;0;0;162.67857;394.28571;0;0;0;0;74.857147;26.116068;46.875;0;0;0
Pop3;113604801;232.80643;0;0;152.30356;0;36.564285;487.49997;177.85715;9.4285717;0;0;23.894569;6.432857;17.910715;0;6.3000011;42.85714;96.428566;0;0;130.85715;0;0;281.17859;0;0;0;4.8000007;906.51788;0;0;115.88571;28.571426;316.90479;0;0;0;0;143.09874;0;13.457144;0;0;0
Pop3;113605201;164.29285;0;0;105.14286;0;16.142859;107.16905;35.714291;43.114285;0;0;8.9771433;30.202986;168.57143;71.349998;0;14.857144;0;5.0000005;0;126.59286;0;15.285716;247.71429;164.99998;0;0;.15428571;1389.6428;0;0;0;0;249.14096;0;0;0;0;0;0;36.790714;0;0;0
Pop3;113605801;68.277863;11.517857;0;91.071419;0;19.642857;0;80.357147;74.928574;0;0;0;0;32.142857;0;99.85714;0;0;20.57143;0;82.857147;0;0;198.21429;0;10.714286;3.9999998;0;260.71429;150;0;90.535706;66.964287;612.9762;0;0;0;120.71429;0;42.857147;9.4050007;0;0;0
Pop3;113606001;114.16666;0;0;66.571434;0;40.357143;0;89.285713;43.942856;28.571432;0;13.675;12.321428;0;0;0;28.571428;111.78571;4.7857146;0;10.714286;0;36.785713;34.320004;0;0;17.857141;12.75;157.73808;948.57147;0;132.59999;0;481.69641;0;0;0;0;142.85716;0;1;0;0;0
Pop3;113801001;15;0;0;66.071426;0;61.000004;0;82.142853;0;46.285717;0;0;10.022858;57.857143;45.714291;0;0;0;0;0;180;0;46.857147;90.398567;0;17.857141;7.5714288;34.812141;0;454.46426;0;65.742859;0;975.71429;0;0;0;134.64285;60.357143;132.89287;6.3500004;0;0;0
Pop3;113801101;21.607141;29.507149;0;0;0;61.462296;0;80.357147;36.071426;0;0;5.625;3.7857141;17.857141;7.1428566;0;5.3571429;21.428572;0;0;96.365707;0;21.428572;0;107.14285;0;6.0000005;87.228569;214.28572;759.00299;267.27679;129.62857;0;614.28571;0;0;0;0;118.57143;42.857143;26.393574;0;0;0
Pop3;113801701;50.121429;0;0;0;0;170.38304;60.952381;64.285713;5.7142863;2.7428577;0;12.243703;8.5857143;0;0;35.714283;26.071428;72.857147;0;50.714283;138.71428;0;15.000001;107.51607;35.714283;0;0;62.352875;0;790.05951;0;44.571426;93.573814;889.28571;211.61903;0;34.000004;0;0;200.82138;9.2857132;0;0;0
Pop3;113802801;161.25;0;0;85.714294;39.642857;0;0;0;55.35714;0;0;13.928572;12.378428;0;0;46.928574;60.35714;0;0;0;103.89999;0;25;114.12499;0;29.821428;0;0;628.57147;87.5;0;0;170.08928;266.30951;0;121.42857;0;0;0;122.85715;.35714284;0;0;0
Pop3;113802901;5.7142854;0;0;130.35715;0;34.285713;0;0;7.5;25;0;0;6.1267853;0;40.249996;0;0;0;0;0;118.11071;0;0;286.76999;0;0;3.2142856;9.8571434;0;196.78572;0;0;105.52857;207.23215;144.28572;11.428573;0;0;0;43.571426;25.800001;0;0;0
Pop3;113803001;67.875;0;0;203.42857;0;138.23906;0;44.642857;31.142859;0;0;0;0;0;0;0;0;32.400002;0;0;84.628571;0;0;0;28.571432;0;28.571426;0;0;1068.6608;0;30.178572;218.59377;314.28571;0;0;0;0;148.57144;150;21.285715;0;0;0
Pop3;113803401;259.08527;0;0;27.142859;0;14.285716;0;114.64286;55.214283;0;0;16.25;18.389286;0;62.857143;14.000001;5.7142863;8.5714283;0;0;301.87753;0;214.28571;608.70288;0;2.5714288;8.5714293;20.557142;0;42.857143;0;0;125;785.71429;433.57141;0;0;70.914284;0;0;93.056252;0;0;0
Pop3;113803501;265.44107;0;7.1428566;119.39286;0;101.42857;0;44.642857;45.285713;44.642857;0;18.285715;.57428575;0;8.1428576;0;40.982143;0;11.485715;42.857143;150.17857;0;0;86.048569;0;0;9.2857141;0;0;3291.7859;74.999992;302.34283;0;0;498.9881;0;0;0;0;132.64285;34.035713;0;0;0
Pop3;113803701;30.75;0;0;78.928566;0;49.917858;18.760714;0;44.07143;0;0;0;0;0;74.285713;0;26.071428;0;0;0;36.300781;0;34.67429;118.78714;0;0;0;7.7142859;0;6.6964283;353.54285;0;0;171.90477;144.28572;0;0;0;40;43.571426;10.178571;0;0;0
Pop3;113804001;27.107141;0;0;0;0;33.122257;0;0;21.428572;17.857145;0;0;19.714285;0;22.857145;0;0;0;0;0;199.18571;0;0;364.14285;14.428573;0;0;0;0;434.5238;0;14.114285;9.6428576;1124.762;0;0;0;0;73.285721;244.28571;0;0;0;0
Pop3;113804501;92.669716;64.823883;0;0;0;94.88665;187.36786;0;74.900002;0;24.885717;18.114285;0;14.285716;86.571434;36.154285;23.571428;4.5714288;0;12.228572;164.23912;0;78.571434;121.22857;36.071426;22.857143;21.42857;105.81714;0;1005.5357;0;48.285713;832.3667;666.90479;0;35.714283;0;0;32.857143;177.49998;59.6264;0;0;0
Pop3;113804601;456.87854;0;0;78.571426;0;39.14286;0;0;117.64286;0;0;5.5420003;0;0;45.714283;27.142855;0;0;0;0;36.614288;0;0;128.53714;0;0;0;20.142857;0;249.46429;0;0;0;772.38092;315.0238;0;0;107.14285;0;0;43.759285;0;0;0
Pop3;113804701;141.51785;0;0;101.64286;0;23.214285;0;44.642857;116.57143;0;0;2.8928571;9.8571424;35.714283;0;30.000002;0;0;0;0;206.44409;0;0;0;165.62498;0;23.685715;6.5357141;142.85716;678.09521;0;0;585.52167;444.19046;0;0;0;0;38.214283;135.76071;23.357143;0;0;0
Pop3;113804801;96.599998;0;0;0;0;141.02112;0;41.666668;58.666668;0;53.333332;21.666666;.43333331;0;21.666666;0;24.333334;0;1.08;0;13.866666;0;46.666668;0;0;6;14.166667;69.363335;83.333336;1852.6389;133.33333;0;856.83331;580.83667;0;86.666664;0;0;181.66667;83.333336;5.0866666;0;0;0
Pop3;113805201;34.650002;0;0;11.714287;0;39.085712;0;0;29.642857;0;0;2.3790851;0;0;42.857143;0;13.392857;53.571426;0;0;32.392857;0;14.642857;48.08857;0;0;0;11.495014;0;38.57143;0;0;182.85715;349.67264;0;0;0;0;46.857147;12.5;4.8464284;0;0;0
Pop3;113805401;0;0;0;0;0;65.714279;301.72382;162.5;34.85714;0;0;3.9285715;1.8214288;35.714283;0;0;16.071428;36.428574;0;0;21.249998;0;0;11.502858;0;0;0;29.5;0;291.90475;272.11383;1.4857143;0;76.785713;360.71426;0;0;29.14286;159;0;.35714284;0;0;0
Pop3;113805701;66.878571;0;0;0;0;105.42857;0;136.83144;6.4285722;0;0;.86785728;6.7702889;0;18.877146;22.571432;0;71.428566;0;0;333.57144;0;0;121.09787;228.71428;0;.71428579;14.236588;0;2262.8572;0;9.6571426;100.33334;880.11902;0;128.57143;0;55.000004;0;2.8571432;29.621428;0;0;0
Pop3;113806001;139.55571;0;7.1428566;58.571426;0;0;0;80.357147;32.142857;0;0;4.2608156;3.2857141;17.857141;0;0;23.214285;14.285716;0;0;315.28571;0;0;173.94286;35.714283;16.071428;2.8571432;21.381428;0;519.94049;0;0;76.785713;837.67859;0;64.285713;0;0;11.564666;0;11.728572;0;0;0
Pop3;113806201;43.69286;0;0;5.7142863;0;0;0;122.85715;36.285713;0;0;22.429714;4.878572;14.285716;0;0;56.42857;26.714289;0;0;285.65714;17.000002;0;102.17143;33.000004;0;.71428579;28.190063;0;1232.6785;0;142.44286;0;510.83334;0;0;0;0;0;0;25.47143;0;0;0
Pop3;113806601;65.571434;0;0;207.28572;0;191.89285;0;80.357147;67.171432;0;0;19.657145;10.714286;0;0;0;10.714286;0;0;0;51.57143;0;0;282.14288;208.97144;0;65.085464;14.7;0;600.53571;0;312.27856;0;783.57141;0;92.85714;0;42.857143;0;62.142853;38.978577;0;0;0
Pop3;113900101;47.085712;0;0;51.071426;0;57.857143;44.878571;80.357147;39.214287;3.2142856;0;2.6602857;16.822859;0;44.599998;49.5;58.214287;0;0;0;182.5;0;0;32.142857;0;0;0;10.108187;92.1875;331.875;0;0;26.339285;659.55359;0;0;0;67.142853;89.285713;0;43.557144;0;0;0
Pop3;114201301;0;60.000004;0;64.285713;0;32;0;153.57144;83.428574;100;0;0;19.714285;98.571426;16.635717;0;71.428566;14.857144;0;0;248.57143;0;82.857147;113.80428;100;12.857142;9.2857141;50.382854;0;1392.8572;0;328.57144;0;350;75.750008;0;0;0;92.857155;0;0;0;0;0
Pop3;114400301;62.5;0;57.142853;65.35714;0;109.38095;302.25;53.571426;5.1428571;0;0;18.428572;2.3571432;0;0;0;21.428572;0;0;0;111.28572;0;25;309.98785;122.85714;10.714286;3.2142856;47.05357;0;942.50006;68.571426;73.976189;51.785709;908.83923;0;0;0;0;0;144.71429;10.271429;0;0;0
Pop3;114400901;28.357143;0;59.999996;31.428574;0;8.000001;547.23804;89.285713;14.285713;0;0;0;19.670101;0;0;74.585716;48.214287;0;0;0;243.28572;0;0;77.846428;28.571432;0;3.6000004;0;0;492.8125;0;0;0;68.571434;345.08331;0;0;0;0;44.642857;9.2285719;0;0;0
Pop3;114402501;26.91786;0;0;65.35714;0;79.785713;0;44.642857;36;89.285713;0;.69642854;7.885715;0;51.964283;0;0;0;0;0;8.5714293;21.428574;0;0;0;3.4285717;7.7836256;10.780086;122.85715;124.28572;212.28572;0;146.59288;504.6958;0;0;0;0;84.553574;105.35714;8.5714293;0;0;0
Pop3;114403101;189.27679;0;0;129.64285;0;21.428572;0;106.07143;43.571426;32.857143;8.5714283;21.855484;9.8571424;0;0;0;12.142857;53.428574;0;0;227.6682;0;0;147.78572;0;0;0;49.013702;827.23212;0;0;236.55357;78.571426;720.95239;0;92.85714;18.214285;23.428574;165.14287;7.1428566;8.5171432;0;0;0
Pop3;114403501;35.593143;35.897324;0;77.85714;0;0;0;89.285713;20;33.42857;0;4.5756383;12.207143;0;0;53.571426;38.14286;122.67857;0;0;147.62857;0;89.14286;145.7;0;0;13.928571;6.9698815;0;742.76782;0;0;67.633926;574.64282;216.42859;0;0;0;0;0;6.232142;17.828573;0;0
Pop3;114403701;25.267857;0;0;169.31544;0;45.132496;296.49286;116.07143;0;0;0;.44642854;.51428574;0;32.142857;0;0;0;0;0;7.2142854;0;0;217.18857;0;7.1428566;0;3.828439;1133.4822;424.33032;0;0;0;103.80952;211.61903;115.71429;0;0;77.785713;8.5714293;13.042856;0;0;0
Pop3;114404001;52.5;0;0;62.857147;0;41.428574;467.99997;0;10.000001;0;18.377146;14.571428;10.885715;71.428566;0;0;64.285713;92.428566;0;0;251.42857;0;10.000001;65.188576;0;0;.42857146;2.5714288;0;788.57147;60.600002;0;687.32141;464.79047;0;37.14286;0;0;0;37.714291;7.2714286;14.285716;0;0
Pop3;114404701;35.010571;118.46117;0;89.642853;0;59.285717;109.77381;62.5;21.071428;0;37.572861;0;37.674999;40;27.400002;42.857143;0;0;0;0;582.3172;0;0;151.42857;0;0;2.5;117.72147;1100.4762;59.523804;89.285713;0;198.75;501.19046;0;0;0;0;71.428566;14.285716;42.824997;0;0;0
